,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,explicit,popularity,clusters,id,artist,song_title
142,0.629,0.201,-18.867,0.101,0.972,0.208,0.105,0.28,160.068,0,13,8,0g34BT0ZXCBhrrnDs6z6J9,"['Towerz', 'farewell']",snowbird
143,0.338,0.0203,-29.139,0.0408,0.995,0.91,0.101,0.281,165.399,0,3,7,3kLpNQhKQsD5bgjOdi7nWH,['Relaxing Piano Crew'],Valentines Day Rose
144,0.759,0.699,-5.745,0.0307,0.202,0.000131,0.443,0.907,92.96,0,79,2,3MjUtNVVq3C8Fn0MP3zhXa,['Britney Spears'],...Baby One More Time
145,0.336,0.264,-9.978,0.0387,0.707,0.000148,0.109,0.054,85.283,0,27,8,0H57fkQllbxGC2qHgIgHBt,"['Original (German) Cast of ""Tanz Der Vampire""']",Tot zu sein ist komisch
146,0.427,0.441,-7.956,0.0292,0.691,0.0231,0.521,0.361,80.662,0,0,4,7tPChxTDQUqAGcYN8QduMH,['Five'],Reincarnation of a Love Bird
147,0.715,0.348,-15.563,0.916,0.715,0.0,0.24,0.732,123.75,0,45,6,6F78QxQCBHCRijywZkxOwJ,['Die drei ???'],199 - und der grüne Kobold - Teil 37
148,0.569,0.639,-8.938,0.793,0.676,0.0,0.936,0.49,79.648,0,18,6,21E3nu2GFrNaXQ506aGMpc,"['In einem Land vor unserer Zeit', 'Thomas Karallus', 'Elena Wilms', 'Rubina Kuraoka', 'Magdalena Turba', 'Julia Stöpel', 'Wolfgang Ziffer', 'Mario Von Jascheroff', 'Constantin von Jascheroff', 'Juana von Jascheroff']",Der große Geschichtenerzähler - Teil 3
149,0.707,0.815,-6.2,0.147,0.00499,0.828,0.0874,0.148,133.024,0,60,1,7K3OyIuvYF1qcwr4xqILeu,['Lilly Palmer'],We Control
150,0.798,0.74,-4.865,0.0458,0.0419,1.84e-06,0.157,0.834,128.054,0,65,2,1cSXzDZt8vzuUp2XREQEJN,['Helene Fischer'],Atemlos durch die Nacht
151,0.478,0.853,-5.865,0.0376,0.00391,0.0,0.0645,0.352,147.235,0,54,11,748pbjnFM9TVwQhDT3LC4N,['Pur'],Abenteuerland
152,0.642,0.619,-10.427,0.0418,0.189,0.16,0.349,0.431,159.922,0,59,2,4MhaF08X17tmOmUcmRq5lN,['Die Prinzen'],Alles nur geklaut
153,0.419,0.874,-5.6,0.0346,0.00144,5.05e-05,0.145,0.62,79.506,0,0,3,3ptJBraFGtaeprD4BHmTfV,['Sportfreunde Stiller'],Ein Kompliment
154,0.81,0.737,-5.659,0.0341,0.0867,0.0,0.0982,0.736,132.99,0,62,2,6vJ4egoPoiPKUyohVOfVHC,['Die Ärzte'],Lasse redn
155,0.786,0.907,-5.672,0.0451,0.0936,0.00133,0.268,0.896,93.698,0,55,2,0o8eQLFcietIkRBK0GflGZ,['Herbert Grönemeyer'],Männer - Remastered 2016
156,0.484,0.911,-4.645,0.0494,0.022,8.03e-06,0.193,0.947,184.882,0,62,11,4hYinIaRxdaoEFSQni6K6I,['Wir Sind Helden'],Nur ein Wort
157,0.541,0.785,-8.38,0.0307,0.0731,4.44e-06,0.0745,0.895,177.044,0,0,3,4P9dqMYFWpGF9ozj59s4ML,['Nena'],Nur geträumt
158,0.687,0.693,-4.856,0.0569,0.0124,5.44e-05,0.108,0.442,128.03,0,62,2,5mWceciQV51RPCBQCLAm3U,['Helene Fischer'],Herzbeben
159,0.687,0.847,-7.273,0.0326,0.0207,1.89e-06,0.126,0.764,152.892,0,59,2,030RDC2ayPOUM32F9IH7eE,"['Jermaine Jackson', 'Pia Zadora']",When the Rain Begins to Fall
160,0.63,0.764,-4.374,0.0241,0.0539,6.8e-05,0.108,0.226,107.996,0,60,9,3hT1h7FiFFxoLqiTMJM7Ew,['Juli'],Geile Zeit
161,0.593,0.858,-4.68,0.03,0.048,2.3e-05,0.0965,0.386,111.988,0,0,3,3ijQ8r5MEovCZ1LqQhUjsI,['Ich + Ich'],So soll es bleiben - Single Edit
162,0.523,0.581,-6.127,0.0251,0.0162,0.000276,0.0717,0.242,99.962,0,55,9,7dblY1Epg03mXh2bJ9F44Z,['Silbermond'],Irgendwas bleibt
163,0.693,0.78,-5.542,0.0989,0.182,0.0,0.101,0.762,96.036,0,60,2,6nE5RgNaFN5E5bpXeH2z9M,"['Cassandra Steen', 'Adel Tawil']",Stadt
164,0.621,0.923,-3.124,0.0321,0.00645,7.28e-05,0.108,0.716,127.973,0,66,2,4LiJE6pqgsTX3FtukW6bNh,['Agnes'],Release Me
165,0.804,0.816,-5.218,0.0796,0.0288,0.0,0.0999,0.625,99.991,0,0,3,0W0ooKnuOJHSqp8zZRje7I,['Culcha Candela'],Hamma! - Single Edit
166,0.679,0.776,-7.368,0.0425,0.0822,0.00379,0.288,0.0985,103.972,0,47,9,23t7gG7rKSddYrU3zaMv0S,['Laith Al-Deen'],Bilder von Dir
167,0.596,0.753,-9.655,0.123,0.406,0.0,0.406,0.609,89.911,0,51,2,0TMPECnOfA2NZ03dVAdHik,['Herbert Grönemeyer'],"Musik nur, wenn sie laut ist - Remastered 2016"
168,0.617,0.728,-7.932,0.0292,0.0328,0.0482,0.36,0.808,139.066,0,1,3,4xGuK7FsXuZwHCCuNnPzbD,"[""Gigi D'Agostino""]",L'Amour Toujours
169,0.629,0.568,-4.231,0.0335,0.162,4.88e-06,0.162,0.393,95.077,0,58,9,58zHoX9U5VlSXLUUmWTfe2,['Wir Sind Helden'],Denkmal
170,0.549,0.809,-7.668,0.0307,0.0245,0.0,0.13,0.81,112.02,0,56,2,21aT5lIYHjyBIFrXNbNY5U,['Echt'],Du trägst keine Liebe in dir
171,0.749,0.886,-4.887,0.122,0.0442,6.02e-05,0.118,0.479,99.523,0,59,2,0llxnKwB2eKrVEUxBWuHgR,['Fettes Brot'],Jein
172,0.728,0.652,-9.177,0.0245,0.244,1.59e-06,0.125,0.718,98.706,0,54,2,0DUtmZD5TK6JwChuMql5ac,['Soulsister'],The Way to Your Heart
173,0.747,0.706,-4.653,0.0413,0.0844,0.00355,0.174,0.567,94.019,0,67,2,16MJqq0vEuW6GRX6faetTm,['Atomic Kitten'],Whole Again
174,0.794,0.832,-4.862,0.0407,0.237,1.14e-05,0.203,0.871,107.657,0,76,2,2lnzGkdtDj5mtlcOW2yRtG,['Shakira'],"Whenever, Wherever"
175,0.489,0.78,-4.359,0.0559,0.0138,6.25e-06,0.0632,0.862,199.984,0,50,11,6vugYRjEYHJ3nsGP5kScpf,['Wir Sind Helden'],Aurélie
176,0.624,0.842,-5.285,0.0376,0.264,2.11e-05,0.181,0.257,111.037,0,74,9,1z3ugFmUKoCzGsI6jdY4Ci,['Madonna'],Like a Prayer
177,0.891,0.7,-6.289,0.0935,0.0316,0.0,0.0901,0.747,127.942,0,57,2,15hHGF66ZlM6UAzMSpf5Q1,['Fettes Brot'],Emanuela
178,0.69,0.618,-9.36,0.0904,0.0175,3.26e-06,0.0891,0.733,174.038,0,67,2,4stm6lf1vQBSl7Eq4Npzr0,['Mattafix'],Big City Life
179,0.461,0.291,-9.749,0.031,0.868,0.0102,0.0785,0.23,139.543,0,48,8,1OkNX7XwRwzfWE7Oqp8Rri,['Herbert Grönemeyer'],Flugzeuge im Bauch - Remastered 2016
180,0.578,0.581,-6.867,0.0318,0.0658,0.0042,0.0674,0.408,83.293,0,60,9,3qzcM6SmbzBnGXSJe6hYdy,['Atomic Kitten'],Eternal Flame - Single Version
181,0.658,0.817,-8.921,0.0315,0.0936,0.000151,0.333,0.81,118.959,0,0,3,0zaP22tOgK5voZkTivyPe6,['Ronan Keating'],Life Is A Rollercoaster
182,0.624,0.835,-5.821,0.0323,0.0272,0.0,0.121,0.601,126.559,0,51,2,1SqipU2h7pOMZd4ynckn6k,['Pur'],Hör gut zu
183,0.793,0.688,-4.216,0.0328,0.079,0.0604,0.145,0.221,120.058,0,46,9,1Y11Qo4PbUIuzXEWQX9DBF,['Gossip'],Heavy Cross
184,0.419,0.676,-4.988,0.0414,0.00478,0.0,0.119,0.425,182.155,0,46,11,7JxmTKWt4zsXh4pgiOpdgA,['Sportfreunde Stiller'],"Applaus, Applaus - Radio Edit"
185,0.599,0.732,-6.843,0.026,0.0145,0.000467,0.143,0.295,97.997,0,73,9,2Ms33RTRCT6gArrpcrPxmo,['Robbie Williams'],Feel
186,0.82,0.937,-4.81,0.0551,0.135,0.000128,0.35,0.906,130.993,0,0,3,3Ev29Sj0ca0TD11oE8N0Bc,['Jennifer Lopez'],Let's Get Loud
187,0.783,0.649,-4.127,0.0322,0.0209,0.00482,0.067,0.665,103.997,0,66,2,1QhSB9L9M5eZQhW4RNOhXK,['Atomic Kitten'],The Tide Is High - Radio Mix
188,0.649,0.831,-4.677,0.0458,0.0107,8.14e-06,0.0979,0.961,91.988,0,48,2,5YVAa5A1w987AIeCn6I0UI,['Wir Sind Helden'],Guten Tag
189,0.278,0.252,-9.488,0.0407,0.927,0.000237,0.122,0.167,71.034,0,53,8,7py0pONdy9D0DxNnT3elik,['Herbert Grönemeyer'],Der Weg - Remastered 2016
190,0.671,0.373,-18.064,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,0,84,2,2374M0fQpWi3dLnB54qaLX,['TOTO'],Africa
191,0.766,0.873,-6.381,0.143,0.00627,0.0,0.0764,0.743,126.988,0,81,2,2Cd9iWfcOpGDHLz6tVA3G4,"['Shakira', 'Freshlyground']",Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)
192,0.72,0.672,-6.852,0.0551,0.009,0.0,0.232,0.705,124.986,0,75,2,3GpbwCm3YxiWDvy29Uo3vP,['Flo Rida'],Right Round
193,0.689,0.685,-5.153,0.0478,0.0921,0.0,0.119,0.398,160.067,0,61,2,79EAVfOpzgfHx3IE2BVFQv,"['Melanie C', 'Lisa ""Left Eye"" Lopes']",Never Be The Same Again
194,0.835,0.687,-3.18,0.184,0.101,0.0,0.132,0.828,94.059,0,0,3,0uqPG793dkDDN7sCUJJIVC,['Black Eyed Peas'],Where Is The Love?
195,0.607,0.934,-4.217,0.0314,0.0327,0.0,0.0909,0.568,122.01,0,76,2,7ElF5zxOwYP4qVSWVvse3W,['Taio Cruz'],Break Your Heart
196,0.446,0.764,-5.042,0.033,0.00135,0.0,0.099,0.543,172.094,0,79,11,0gmbgwZ8iqyMPmXefof8Yf,['Nickelback'],How You Remind Me
197,0.689,0.702,-5.642,0.0261,0.216,0.0,0.159,0.484,99.031,0,71,2,6e40mgJiCid5HRAGrbpGA6,['Backstreet Boys'],I Want It That Way
198,0.477,0.883,-4.074,0.0348,0.000477,0.0,0.32,0.503,87.136,0,0,3,1rHtngf9FuO1y0aEyPcNVF,['Oasis'],Wonderwall - Remastered
199,0.679,0.903,-4.914,0.0463,0.333,0.0,0.372,0.872,108.114,0,66,2,3v0uXfyMEZ1lGvBOv1Y4ar,['S Club 7'],Bring It All Back
200,0.737,0.647,-7.076,0.0368,0.389,0.0,0.201,0.71,101.098,0,1,3,62R1MRux3R0v2cngA2xdJn,['Charles & Eddie'],Would I Lie To You?
201,0.663,0.475,-8.834,0.0417,0.643,0.0,0.122,0.644,143.175,0,0,3,4jH2NgiLe1z17ev6z6i7Fz,['Fools Garden'],Lemon Tree - Album Edit
202,0.522,0.803,-5.825,0.0327,0.00117,0.00167,0.31,0.0783,135.205,0,56,9,1Le4SDanBrX8OtmnnyTNrh,['Melanie C'],I Turn To You
203,0.491,0.831,-5.321,0.0349,0.000285,7.88e-05,0.0761,0.828,193.968,0,0,11,1A5NvsXUXc4MrXfOEojQ6p,['Alphabeat'],Fascination
204,0.573,0.902,-7.638,0.054,0.018,0.00125,0.0928,0.876,84.412,0,85,2,2WfaOiMkCvy7F5fcp2zZ8L,['a-ha'],Take on Me
205,0.963,0.835,-3.394,0.137,0.08,0.000217,0.0774,0.852,108.976,0,0,3,2PblW8OleBJvl2DPRsWGha,['Christina Milian'],When You Look At Me - Radio Edit
206,0.838,0.813,-4.358,0.225,0.02,0.0,0.0914,0.779,140.013,0,52,2,3dKPA3BeuIF5yvv2xUVh0z,['Fettes Brot'],Schwule Mädchen
207,0.683,0.772,-7.907,0.0311,0.0222,0.0149,0.203,0.737,123.871,0,72,2,2IHaGyfxNoFPLJnaEg4GTs,['Haddaway'],"What Is Love - 7"" Mix"
208,0.787,0.79,-6.649,0.21,0.0166,0.0,0.18,0.948,173.032,0,0,3,7kTvXtMERxvwCGcWv68ssH,['Inner Circle'],Sweat (A La La La La Long)
209,0.524,0.904,-2.071,0.398,0.0533,0.0,0.776,0.655,161.188,0,65,4,7qtAgn9mwxygsPOsUDVRRt,"[""Destiny's Child""]",Survivor
210,0.764,0.49,-7.438,0.0504,0.505,0.0,0.208,0.373,116.049,0,28,8,1CQ9hA4mXJfqQh8PM7U6Ks,['Jaime Deraz'],For You
211,0.611,0.644,-7.607,0.0553,0.124,0.0,0.124,0.13,105.969,0,70,9,6jA8HL9i4QGzsj6fjoxp8Y,"['Martin Garrix', 'Troye Sivan']",There for You
212,0.613,0.581,-8.588,0.0424,0.537,0.000345,0.25,0.551,130.033,0,78,2,4R2kfaDFhslZEMJqAFNpdd,['Taylor Swift'],cardigan
213,0.558,0.364,-8.663,0.0502,0.169,9.94e-05,0.109,0.252,129.17,0,64,9,034KyQEk7IhbLtniVhBErj,['Pink Sweat$'],17
214,0.501,0.405,-5.679,0.0319,0.751,0.0,0.105,0.446,109.891,0,86,9,7qEHsqek33rTcFNT9PFqLf,['Lewis Capaldi'],Someone You Loved
215,0.689,0.481,-7.503,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,0,82,9,2JzZzZUQj3Qff7wapcbKjc,"['Wiz Khalifa', 'Charlie Puth']",See You Again (feat. Charlie Puth)
216,0.529,0.607,-6.781,0.0574,0.104,0.0,0.0631,0.238,101.966,0,69,9,7krbSH3rd8lhIZvuzTV3Bl,['James Arthur'],Naked
217,0.523,0.544,-6.585,0.0578,0.465,0.0,0.121,0.268,75.053,0,55,9,4R06uQw0yBQXWmatdIOlch,['Bastille'],Those Nights
218,0.666,0.423,-8.012,0.043,0.494,0.0,0.106,0.154,129.89,0,77,9,7dZ1Odmx9jWIweQSatnRqo,['Lady Gaga'],Million Reasons
219,0.581,0.717,-4.433,0.0318,0.0298,0.000186,0.243,0.316,107.884,0,64,9,7h70RTLbnhDyPGXjl3iEhh,['Lady A'],Need You Now
220,0.599,0.448,-6.312,0.0232,0.163,0.0,0.106,0.168,95.05,0,86,9,0tgVpDi06FyKpA1z0VMD4v,['Ed Sheeran'],Perfect
221,0.553,0.586,-6.319,0.0362,0.697,0.0,0.0813,0.443,126.684,1,80,10,3EPXxR3ImUwfayaurPi3cm,['Dean Lewis'],Be Alright
222,0.795,0.178,-11.991,0.0574,0.607,0.0,0.623,0.608,93.982,0,79,4,18uwL0vNUanqZH0ro2QcOP,['Jeremy Zucker'],comethru
223,0.498,0.59,-4.721,0.032,0.511,0.0,0.107,0.0784,145.867,0,77,9,1wVuPmvt6AWvTL5W2GJnzZ,['Bruno Mars'],Talking to the Moon
224,0.652,0.557,-5.714,0.0318,0.74,0.0,0.124,0.483,150.073,0,84,2,2qxmye6gAegTMjLKEBoR3d,['Alec Benjamin'],Let Me Down Slowly
225,0.23,0.492,-5.767,0.0317,0.568,8.18e-06,0.176,0.262,160.139,0,68,11,57uX2vR9j9DNiANDYfXw1i,['The Fray'],Never Say Never
226,0.682,0.363,-10.837,0.0261,0.699,3e-05,0.363,0.203,94.978,0,66,8,5tqNWWiySiABLrGAvSWsO5,"['Sasha Alex Sloan', 'Charlie Puth']",Is It Just Me? (feat. Charlie Puth)
227,0.541,0.518,-4.12,0.0451,0.272,0.0,0.0835,0.305,75.134,0,61,9,3nivloq0Lqd2CYWHTgAlwU,['Jai Waetford'],Shy
228,0.646,0.604,-7.892,0.058,0.0265,0.0,0.0951,0.331,126.047,1,38,10,4omNG3DNY7wvobH4LzJnyY,['Tre$o'],Love & Affection - Loveeee Song Remix
229,0.582,0.434,-10.342,0.0279,0.851,0.0,0.472,0.358,106.833,0,63,8,75fCBP4J9qSnnAKXCNymTk,['DancingRoom'],N i g h t C h a n g e s - Slowed
230,0.766,0.466,-8.036,0.0718,0.332,0.00378,0.379,0.839,145.003,0,61,2,1c97hmN3Z064RQZTvCfM84,['Lenka'],Everything at Once
231,0.64,0.648,-8.113,0.187,0.124,0.0,0.0802,0.548,92.977,0,76,2,4evmHXcjt3bTUHD1cvny97,"['Ed Sheeran', 'Khalid']",Beautiful People (feat. Khalid)
232,0.596,0.552,-10.278,0.097,0.0765,0.334,0.104,0.112,97.949,0,77,9,6zeeWid2sgw4lap2jV61PZ,['Khalid'],Better
233,0.574,0.651,-7.585,0.046,0.346,0.0,0.149,0.368,140.017,0,62,9,5teOR8KU4XNWY2WlVUDiIR,"['Loote', 'Garrett Nash']",85%
234,0.609,0.378,-9.828,0.438,0.835,0.0,0.28,0.515,100.418,0,84,6,50kpGaPAhYJ3sGmk6vplg0,['Justin Bieber'],Love Yourself
235,0.646,0.355,-7.119,0.0263,0.873,0.0,0.115,0.364,84.988,0,74,8,12OLyHDxt6dqlAybSPFBK3,['Lewis Capaldi'],Forever
236,0.776,0.599,-5.588,0.147,0.367,0.0,0.149,0.536,121.997,0,54,2,4lszNcJSaz61QT6gpMhFU1,['Astrid S'],Think Before I Talk
237,0.496,0.507,-6.073,0.0263,0.539,0.0,0.115,0.203,79.808,0,59,9,2GdGb6bdMYoq7EHkmWvb5D,['Shayne Ward'],No Promises
238,0.769,0.554,-6.209,0.0684,0.348,0.000542,0.106,0.598,115.949,0,59,2,20gAOYKYQ7aFRVRg6LvrLW,['Jimmy Brown'],i got you
239,0.619,0.332,-13.864,0.0243,0.769,0.00551,0.069,0.645,83.023,1,56,10,0hn1lhRCoTKN0XWKDqsZQZ,"['Zodiac Wave', 'IB']",Emptiness
240,0.627,0.316,-15.572,0.314,0.962,0.91,0.115,0.124,114.643,0,58,5,64XGKpzNUEBskFPdMAjeEU,['Yusei'],Tell Me Pretty Lies
241,0.428,0.276,-11.729,0.0312,0.732,5.33e-06,0.117,0.0382,99.195,0,75,8,33LC84JgLvK2KuW43MfaNq,['Céline Dion'],"My Heart Will Go On - Love Theme from ""Titanic"""
242,0.697,0.603,-6.706,0.0482,0.044,0.0,0.0932,0.314,94.968,0,24,9,1nwzFLkAJgFb27dMnrDF2c,['Tatiana Manaois'],Special Moments
243,0.748,0.472,-9.15,0.0557,0.0822,0.0,0.0525,0.605,141.93,0,46,2,7ptFEMrSvGhGhAnHN9GUqq,"['thuy', 'DCMBR']",chances
244,0.804,0.45,-6.56,0.0649,0.4,0.000236,0.154,0.437,100.013,0,51,2,3lbKszuKtSNWJPk1kUG2xG,['Barry Brizzy'],Nothing on You
245,0.679,0.728,-3.092,0.154,0.159,0.0,0.107,0.46,152.001,1,69,10,3TTMUI5dFcbeNSDTTDY9M8,"['Summer Walker', 'Usher']",Come Thru (with Usher)
246,0.644,0.308,-12.358,0.0469,0.967,0.0419,0.0922,0.215,59.039,1,32,10,4nqcOMjFgnR0XtwhNn5F42,['kidolitx'],Amantes (lofi) - Remix
247,0.66,0.514,-8.132,0.0339,0.755,0.00679,0.259,0.171,91.999,1,49,10,0Ea93OZ0O50zKius7W3lU7,['Sasha Alex Sloan'],Is It Just Me?
248,0.558,0.683,-7.619,0.0362,0.502,0.000931,0.152,0.435,95.738,0,15,9,5pNz9fQgQ9joGQsDlyCoTw,['yassprodd'],infinity - slowed reverb
249,0.704,0.638,-2.834,0.0742,0.385,0.0,0.0683,0.386,107.974,0,70,2,304uzYXYjPulJpLRJzuesX,"['Celina Sharma', 'Harris J.']",24/7
250,0.695,0.601,-8.614,0.105,0.45,7.66e-05,0.133,0.449,147.072,0,11,3,5fQktIRonwXwj9IVTQ3Z3f,['Farizki'],Heat Waves Slowed Reverb
251,0.641,0.762,-5.527,0.15,0.122,0.0,0.16,0.52,175.848,1,50,10,6g1VMY89VJmDmofqnyC6Rt,['James Blunt'],Bartender
252,0.731,0.403,-9.244,0.311,0.4,0.0,0.173,0.549,72.585,0,56,6,2zQ0BWsBnGckZt5PwW2Rrj,['ASTN'],Gradually
253,0.577,0.481,-11.348,0.0373,0.136,0.0,0.43,0.274,101.236,1,33,10,6jR2DmsrPyZhYAvzGHCaGY,['The Crazynokk'],Abcdefu (Slowed + Reverb)
254,0.503,0.525,-7.79,0.134,0.647,0.0,0.104,0.681,115.6,0,41,8,74I76sDq0rPJV3FP4fq44d,"['Clara Mae', 'Garrett Nash']",Overused (feat. gnash)
255,0.45,0.352,-11.733,0.267,0.649,3.8e-06,0.249,0.408,102.679,0,75,6,6oEVnWKgPqIEPc53OYDNqG,"['H.E.R.', 'Bryson Tiller']",Could've Been (feat. Bryson Tiller)
256,0.787,0.652,-6.418,0.0563,0.2,0.0373,0.0811,0.535,82.015,0,9,3,5sXC8VdpsdQnFXQcp68vzb,['Devon Savoy'],Go
257,0.77,0.219,-14.855,0.0716,0.387,0.00684,0.0938,0.346,84.044,0,18,8,6Ff5hUUrRYJDtfjSIS2js2,['Pyralid'],Only Want You
258,0.798,0.33,-14.108,0.0845,0.204,0.0114,0.139,0.778,133.997,0,33,2,49j6Zdk3fv1w9CZ6FrCDqN,"['Pyralid', 'The Fortune']",The End of Us
259,0.784,0.415,-7.211,0.0563,0.387,0.0,0.277,0.248,108.992,1,13,10,6VgESQqatrFrt52sktyYfD,['hara'],lost on 45
260,0.614,0.222,-11.578,0.0395,0.708,0.0,0.111,0.287,142.659,0,15,8,4MPOdje1sakBVSZd40MghA,['hara'],forget this day
261,0.689,0.526,-7.838,0.129,0.127,0.0,0.0567,0.155,78.557,1,17,10,0IsYkmbbStYUyYwu7gyrf8,['hara'],till im gone
262,0.765,0.683,-7.285,0.367,0.0997,0.0,0.0999,0.337,133.963,1,30,10,7jWsQhpQxHK557Na7titjh,['hara'],intoxicated
263,0.601,0.712,-9.433,0.0431,0.0848,0.0,0.479,0.386,114.998,1,63,10,79nEEoEPY2w8EXj9hjn5oc,['Yung Lean'],Ginseng Strip 2002
264,0.72,0.548,-7.865,0.0439,0.218,0.0,0.343,0.457,93.507,0,26,9,3gXXy9hOKuaQuhD7S83S19,['Safenokk'],34+35 Tik - Slowed
265,0.683,0.76,-5.033,0.0475,0.578,0.000139,0.14,0.445,154.06,0,67,2,4KGq63QyNHWz44M5S6PWGo,['Rauf & Faik'],это ли счастье?
266,0.651,0.402,-9.303,0.028,0.639,7.73e-05,0.0765,0.258,119.873,0,67,9,3AoeaZs8dFemFJr3JdzOL0,['Michael Jackson'],You Are Not Alone
267,0.451,0.291,-11.764,0.036,0.812,0.0,0.0983,0.158,81.326,0,66,8,00PesUdTmC3Y5xtZbZND0p,['Michele Morrone'],Hard For Me
268,0.732,0.463,-6.972,0.0287,0.374,0.0,0.194,0.397,95.971,0,81,2,5DqdesEfbRyOlSS3Tf6c29,['Ali Gatie'],It's You
269,0.565,0.387,-9.153,0.0318,0.569,1.25e-06,0.319,0.299,167.155,0,31,8,7MZ2ausFM2mpldyDP8JGD9,['Liquid Wax'],It's You (Slowed)
270,0.678,0.524,-10.663,0.132,0.695,0.00704,0.0937,0.195,104.934,0,55,8,1fpaiRDo7vbV3hObMHksYn,['escape'],Please don’t break my heart
271,0.47,0.137,-21.499,0.0449,0.923,0.0258,0.093,0.0618,177.852,0,20,8,7gbk7pl1HYAK7cgHTg53BX,['poofi.'],Cayendo
272,0.771,0.253,-13.368,0.182,0.7,0.0,0.0627,0.662,129.944,0,55,8,3UsCeel9NuKKmpls5B4osK,"['yaeow', 'Rxseboy']",Do You Ever Think of Me?
273,0.757,0.437,-6.165,0.0381,0.796,6.34e-06,0.397,0.52,126.961,0,52,2,7cUPrTfP6VNOK22pZNEwbq,['KAYDEN'],But You Love It
274,0.402,0.405,-12.486,0.0713,0.513,0.0167,0.155,0.072,84.873,0,62,9,6tmZRSTEAW90RI8nXsly1f,['yaeow'],I Need U
275,0.579,0.109,-16.129,0.0379,0.938,0.0344,0.108,0.276,134.98,0,53,8,6l8mSWXw3Jy7TvM0r8W6LR,['yaeow'],Behind the Clouds
276,0.482,0.281,-12.289,0.134,0.913,0.108,0.109,0.0537,82.829,0,51,8,3pw06oZUhaLh6Gz2dfiNZK,"['yaeow', 'Rnla']",Take Me Higher
277,0.635,0.537,-7.895,0.0832,0.172,0.0,0.418,0.383,125.028,1,77,10,3wwo0bJvDSorOpNfzEkfXx,['Juice WRLD'],Let Me Know (I Wonder Why Freestyle)
278,0.674,0.774,-7.567,0.0892,0.0686,0.00188,0.393,0.33,112.05,0,79,9,62aP9fBQKYKxi7PDXwcUAS,"['Surf Mesa', 'Emilee']",ily (i love you baby) (feat. Emilee)
279,0.463,0.458,-6.705,0.0422,0.776,5.47e-05,0.544,0.593,110.052,0,65,4,52INmBPUsLUQ6to3WnGWUm,['Armaan Malik'],You
280,0.498,0.235,-16.541,0.188,0.72,0.0,0.144,0.0895,118.917,0,80,8,4ZLzoOkj0MPWrTLvooIuaa,"['Kina', 'Snøw']",Get You The Moon (feat. Snøw)
281,0.47,0.809,-6.74,0.0495,0.272,0.00671,0.0491,0.49,151.836,0,79,2,52ojopYMUzeNcudsoz7O9D,['Tame Impala'],"New Person, Same Old Mistakes"
282,0.462,0.395,-9.376,0.0264,0.758,0.0,0.121,0.625,82.259,0,73,8,1YYhDizHx7PnDhAhko6cDS,['John Denver'],"Take Me Home, Country Roads"
283,0.633,0.509,-8.706,0.184,0.594,0.00238,0.106,0.38,104.0,0,37,8,7l6jLJRh48UK9lxK8imMwO,['syre'],Chanel
284,0.487,0.384,-10.594,0.0587,0.24,0.0,0.124,0.224,78.138,0,53,9,1fgC2MHbJnPgvDfdTpC62c,"['Kina', 'Au/Ra']",Feel Again (Feat. Au/Ra)
285,0.71,0.789,-3.874,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,1,76,10,7uzmGiiJyRfuViKKK3lVmR,['Bazzi'],Mine
286,0.699,0.304,-11.192,0.0993,0.779,0.000993,0.137,0.271,119.705,1,80,10,4UKCKdYiLN6IMA5ZESUTL7,['XXXTENTACION'],the remedy for a broken heart (why am I so in love)
287,0.778,0.422,-10.114,0.0482,0.921,0.00924,0.0958,0.187,120.033,1,75,10,5t3Vk8bRKylx4fjj7qlbib,['Billie Eilish'],bitches broken hearts
288,0.511,0.363,-7.65,0.041,0.816,0.0317,0.084,0.169,144.892,0,80,8,7hDVYcQq6MxkdJGweuCtl9,['Billie Eilish'],ocean eyes
289,0.483,0.412,-8.461,0.0402,0.737,0.0,0.116,0.247,170.163,0,80,9,41zXlQxzTi6cGAjpOXyLYH,['Billie Eilish'],idontwannabeyouanymore
290,0.533,0.36,-12.633,0.0282,0.0805,1.03e-05,0.0631,0.299,131.229,0,76,9,1Eb90nmqTrxylKFhcUzW8P,['Bryan Adams'],(Everything I Do) I Do It For You
291,0.527,0.442,-7.131,0.0273,0.202,0.0,0.104,0.287,131.186,0,60,9,2oCYHHkzCMpVKkfaO07m5v,['Bryan Adams'],(Everything I Do) I Do It For You
292,0.571,0.566,-5.225,0.0294,0.308,2.8e-06,0.112,0.349,131.828,0,50,9,3NisXVV6O727QM1GZaAAen,['Brandy'],(Everything I Do) I Do It for You
293,0.649,0.461,-8.401,0.0449,0.44,0.0,0.108,0.485,141.102,1,38,10,0HeiYo9WwMT8ujirrWzarf,['keshi'],SOMEBODY
294,0.672,0.52,-7.747,0.0353,0.859,0.0,0.115,0.37,120.001,0,87,2,5O2P9iiztwhomNh8xkR9lJ,['One Direction'],Night Changes
