danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.458,0.364,9,-13.126,1,0.0431,0.467,0.0,0.197,0.3,154.215,audio_features,37i6z8YqVrsvlx9jAaF6Rf,spotify:track:37i6z8YqVrsvlx9jAaF6Rf,https://api.spotify.com/v1/tracks/37i6z8YqVrsvlx9jAaF6Rf,https://api.spotify.com/v1/audio-analysis/37i6z8YqVrsvlx9jAaF6Rf,444053,4
0.349,0.89,2,-7.629,1,0.052,0.00491,1.38e-05,0.0899,0.777,135.541,audio_features,4dLGEexMvQJHzpxWKNgCOc,spotify:track:4dLGEexMvQJHzpxWKNgCOc,https://api.spotify.com/v1/tracks/4dLGEexMvQJHzpxWKNgCOc,https://api.spotify.com/v1/audio-analysis/4dLGEexMvQJHzpxWKNgCOc,228493,4
0.494,0.512,0,-12.324,1,0.0308,0.0442,0.000762,0.0802,0.248,91.973,audio_features,5pw5Ou7wV8MdWC9PbpexyK,spotify:track:5pw5Ou7wV8MdWC9PbpexyK,https://api.spotify.com/v1/tracks/5pw5Ou7wV8MdWC9PbpexyK,https://api.spotify.com/v1/audio-analysis/5pw5Ou7wV8MdWC9PbpexyK,238200,4
0.563,0.316,6,-13.389,1,0.0648,0.88,0.00231,0.163,0.761,169.687,audio_features,5QkvVF3HnHXugBie4hsE2d,spotify:track:5QkvVF3HnHXugBie4hsE2d,https://api.spotify.com/v1/tracks/5QkvVF3HnHXugBie4hsE2d,https://api.spotify.com/v1/audio-analysis/5QkvVF3HnHXugBie4hsE2d,182000,3
0.591,0.939,10,-4.911,0,0.0533,0.000156,0.0111,0.0882,0.856,150.249,audio_features,6U5hUX40OWY6l0HaPUWElZ,spotify:track:6U5hUX40OWY6l0HaPUWElZ,https://api.spotify.com/v1/tracks/6U5hUX40OWY6l0HaPUWElZ,https://api.spotify.com/v1/audio-analysis/6U5hUX40OWY6l0HaPUWElZ,200400,4
0.598,0.63,5,-8.403,0,0.0626,0.493,0.00897,0.259,0.712,82.456,audio_features,44ITTzjPKwr7QE60cgbZuf,spotify:track:44ITTzjPKwr7QE60cgbZuf,https://api.spotify.com/v1/tracks/44ITTzjPKwr7QE60cgbZuf,https://api.spotify.com/v1/audio-analysis/44ITTzjPKwr7QE60cgbZuf,163227,4
0.54,0.616,2,-8.099,1,0.0478,0.0547,0.000492,0.0627,0.801,128.154,audio_features,0FHs04UuTgcj1bAWfxbrFw,spotify:track:0FHs04UuTgcj1bAWfxbrFw,https://api.spotify.com/v1/tracks/0FHs04UuTgcj1bAWfxbrFw,https://api.spotify.com/v1/audio-analysis/0FHs04UuTgcj1bAWfxbrFw,237893,4
0.555,0.218,10,-11.793,1,0.0319,0.884,7.36e-05,0.289,0.612,111.584,audio_features,1xyBQeZBGAlUFkY8blLpUz,spotify:track:1xyBQeZBGAlUFkY8blLpUz,https://api.spotify.com/v1/tracks/1xyBQeZBGAlUFkY8blLpUz,https://api.spotify.com/v1/audio-analysis/1xyBQeZBGAlUFkY8blLpUz,167693,4
0.756,0.654,6,-5.143,0,0.288,0.0779,0.0,0.0745,0.724,93.059,audio_features,2CM7CAL7aJ5WkPU0oGbA96,spotify:track:2CM7CAL7aJ5WkPU0oGbA96,https://api.spotify.com/v1/tracks/2CM7CAL7aJ5WkPU0oGbA96,https://api.spotify.com/v1/audio-analysis/2CM7CAL7aJ5WkPU0oGbA96,286981,4
0.78,0.688,7,-13.938,1,0.331,0.0136,0.0,0.682,0.649,99.778,audio_features,4iGZEhQn4iZmIptLphek60,spotify:track:4iGZEhQn4iZmIptLphek60,https://api.spotify.com/v1/tracks/4iGZEhQn4iZmIptLphek60,https://api.spotify.com/v1/audio-analysis/4iGZEhQn4iZmIptLphek60,302667,4
0.181,0.942,9,-4.925,1,0.0563,0.00513,0.205,0.695,0.684,172.082,audio_features,1OE4hPktWdjCvv0fBifJJp,spotify:track:1OE4hPktWdjCvv0fBifJJp,https://api.spotify.com/v1/tracks/1OE4hPktWdjCvv0fBifJJp,https://api.spotify.com/v1/audio-analysis/1OE4hPktWdjCvv0fBifJJp,193267,4
0.884,0.472,11,-13.776,1,0.346,0.0142,0.0,0.142,0.826,98.425,audio_features,0VAoDsKh7Or84V8xP7p1Fs,spotify:track:0VAoDsKh7Or84V8xP7p1Fs,https://api.spotify.com/v1/tracks/0VAoDsKh7Or84V8xP7p1Fs,https://api.spotify.com/v1/audio-analysis/0VAoDsKh7Or84V8xP7p1Fs,319493,4
0.489,0.389,4,-11.653,0,0.0284,0.877,0.32,0.105,0.254,131.366,audio_features,3D9iV6cYkYJRAPFO6DRKIE,spotify:track:3D9iV6cYkYJRAPFO6DRKIE,https://api.spotify.com/v1/tracks/3D9iV6cYkYJRAPFO6DRKIE,https://api.spotify.com/v1/audio-analysis/3D9iV6cYkYJRAPFO6DRKIE,257787,4
0.37,0.946,0,-3.849,1,0.0765,0.000206,0.0204,0.315,0.387,130.556,audio_features,0XczuPchMUnMpsLvHOsg9Y,spotify:track:0XczuPchMUnMpsLvHOsg9Y,https://api.spotify.com/v1/tracks/0XczuPchMUnMpsLvHOsg9Y,https://api.spotify.com/v1/audio-analysis/0XczuPchMUnMpsLvHOsg9Y,258333,4
0.311,0.325,2,-9.042,1,0.0283,0.0469,0.0,0.139,0.668,65.09,audio_features,3FCnUhO6ao6hFRgCLPkSUE,spotify:track:3FCnUhO6ao6hFRgCLPkSUE,https://api.spotify.com/v1/tracks/3FCnUhO6ao6hFRgCLPkSUE,https://api.spotify.com/v1/audio-analysis/3FCnUhO6ao6hFRgCLPkSUE,208467,1
0.933,0.82,7,-4.339,1,0.27,0.0277,4.88e-06,0.133,0.271,104.76,audio_features,6cR8iK8mp72ZzLbhEC83km,spotify:track:6cR8iK8mp72ZzLbhEC83km,https://api.spotify.com/v1/tracks/6cR8iK8mp72ZzLbhEC83km,https://api.spotify.com/v1/audio-analysis/6cR8iK8mp72ZzLbhEC83km,224800,4
0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,audio_features,0BCPKOYdS2jbQ8iyB56Zns,spotify:track:0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/tracks/0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/audio-analysis/0BCPKOYdS2jbQ8iyB56Zns,307880,4
0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,audio_features,6oD0TvHIYmObKNl5Mz05ri,spotify:track:6oD0TvHIYmObKNl5Mz05ri,https://api.spotify.com/v1/tracks/6oD0TvHIYmObKNl5Mz05ri,https://api.spotify.com/v1/audio-analysis/6oD0TvHIYmObKNl5Mz05ri,272000,4
0.242,0.351,0,-10.405,1,0.0297,0.875,0.00184,0.264,0.442,186.158,audio_features,6ePlcd90FvCn2wumUNQd8v,spotify:track:6ePlcd90FvCn2wumUNQd8v,https://api.spotify.com/v1/tracks/6ePlcd90FvCn2wumUNQd8v,https://api.spotify.com/v1/audio-analysis/6ePlcd90FvCn2wumUNQd8v,226613,4
0.705,0.743,1,-6.631,1,0.042,0.432,0.0133,0.103,0.374,118.552,audio_features,6UBjSnyP1O5W5ndJoO9vUk,spotify:track:6UBjSnyP1O5W5ndJoO9vUk,https://api.spotify.com/v1/tracks/6UBjSnyP1O5W5ndJoO9vUk,https://api.spotify.com/v1/audio-analysis/6UBjSnyP1O5W5ndJoO9vUk,324423,4
0.835,0.711,9,-11.249,1,0.0417,0.499,0.0,0.0663,0.925,104.892,audio_features,1PwB9EADXS90I8LoewLXfl,spotify:track:1PwB9EADXS90I8LoewLXfl,https://api.spotify.com/v1/tracks/1PwB9EADXS90I8LoewLXfl,https://api.spotify.com/v1/audio-analysis/1PwB9EADXS90I8LoewLXfl,187573,4
0.339,0.824,9,-9.522,1,0.0938,0.00521,0.00432,0.0803,0.538,154.573,audio_features,5TFyNdCLlC1ZRuwczqaS97,spotify:track:5TFyNdCLlC1ZRuwczqaS97,https://api.spotify.com/v1/tracks/5TFyNdCLlC1ZRuwczqaS97,https://api.spotify.com/v1/audio-analysis/5TFyNdCLlC1ZRuwczqaS97,354240,4
0.582,0.575,7,-11.89,1,0.0529,0.713,3.5e-06,0.152,0.558,140.597,audio_features,2XkuSbp5say8nZW8g6156Z,spotify:track:2XkuSbp5say8nZW8g6156Z,https://api.spotify.com/v1/tracks/2XkuSbp5say8nZW8g6156Z,https://api.spotify.com/v1/audio-analysis/2XkuSbp5say8nZW8g6156Z,140867,4
0.647,0.478,8,-8.837,1,0.0782,0.547,2.69e-05,0.156,0.333,135.877,audio_features,6cNajGUxKP53LIg0LzlfQt,spotify:track:6cNajGUxKP53LIg0LzlfQt,https://api.spotify.com/v1/tracks/6cNajGUxKP53LIg0LzlfQt,https://api.spotify.com/v1/audio-analysis/6cNajGUxKP53LIg0LzlfQt,232907,4
0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,audio_features,7MRyJPksH3G2cXHN8UKYzP,spotify:track:7MRyJPksH3G2cXHN8UKYzP,https://api.spotify.com/v1/tracks/7MRyJPksH3G2cXHN8UKYzP,https://api.spotify.com/v1/audio-analysis/7MRyJPksH3G2cXHN8UKYzP,214733,4
0.469,0.537,9,-10.421,1,0.152,0.0241,0.00201,0.269,0.783,124.193,audio_features,3aoDEt6zSuYQ47gzarlaVo,spotify:track:3aoDEt6zSuYQ47gzarlaVo,https://api.spotify.com/v1/tracks/3aoDEt6zSuYQ47gzarlaVo,https://api.spotify.com/v1/audio-analysis/3aoDEt6zSuYQ47gzarlaVo,382834,1
0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776,audio_features,1Eolhana7nKHYpcYpdVcT5,spotify:track:1Eolhana7nKHYpcYpdVcT5,https://api.spotify.com/v1/tracks/1Eolhana7nKHYpcYpdVcT5,https://api.spotify.com/v1/audio-analysis/1Eolhana7nKHYpcYpdVcT5,145747,4
0.485,0.119,0,-20.094,0,0.0336,0.853,0.66,0.112,0.0891,115.094,audio_features,5hxwbMY9Wqa89AClZOX5KC,spotify:track:5hxwbMY9Wqa89AClZOX5KC,https://api.spotify.com/v1/tracks/5hxwbMY9Wqa89AClZOX5KC,https://api.spotify.com/v1/audio-analysis/5hxwbMY9Wqa89AClZOX5KC,258707,5
0.293,0.462,5,-11.412,0,0.0453,0.699,0.0444,0.0954,0.0623,124.004,audio_features,31DVVa40JpTudyGDNC1ROW,spotify:track:31DVVa40JpTudyGDNC1ROW,https://api.spotify.com/v1/tracks/31DVVa40JpTudyGDNC1ROW,https://api.spotify.com/v1/audio-analysis/31DVVa40JpTudyGDNC1ROW,251427,5
0.637,0.189,7,-10.726,1,0.0471,0.721,0.0,0.0939,0.695,120.142,audio_features,4FdDorlbJTVHcH3djLbIfn,spotify:track:4FdDorlbJTVHcH3djLbIfn,https://api.spotify.com/v1/tracks/4FdDorlbJTVHcH3djLbIfn,https://api.spotify.com/v1/audio-analysis/4FdDorlbJTVHcH3djLbIfn,255002,4
0.369,0.86,2,-5.956,1,0.0291,4.64e-06,0.868,0.0644,0.569,97.259,audio_features,60Bn8vNkgxbjH3oxVNEuKo,spotify:track:60Bn8vNkgxbjH3oxVNEuKo,https://api.spotify.com/v1/tracks/60Bn8vNkgxbjH3oxVNEuKo,https://api.spotify.com/v1/audio-analysis/60Bn8vNkgxbjH3oxVNEuKo,196947,4
0.632,0.893,7,-6.04,1,0.0455,0.0143,5.24e-06,0.0741,0.773,149.97,audio_features,1XT5kxg6Tk0ukCO2vBQN4v,spotify:track:1XT5kxg6Tk0ukCO2vBQN4v,https://api.spotify.com/v1/tracks/1XT5kxg6Tk0ukCO2vBQN4v,https://api.spotify.com/v1/audio-analysis/1XT5kxg6Tk0ukCO2vBQN4v,253800,4
0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,audio_features,0HEmnAUT8PHznIAAmVXqFJ,spotify:track:0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/tracks/0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/audio-analysis/0HEmnAUT8PHznIAAmVXqFJ,193200,4
0.551,0.848,3,-5.982,1,0.0372,0.667,0.0,0.102,0.964,158.985,audio_features,6KH5cOzmX7R929vIx88FR9,spotify:track:6KH5cOzmX7R929vIx88FR9,https://api.spotify.com/v1/tracks/6KH5cOzmX7R929vIx88FR9,https://api.spotify.com/v1/audio-analysis/6KH5cOzmX7R929vIx88FR9,150027,4
0.259,0.242,2,-15.79,1,0.0401,0.53,3.39e-06,0.0714,0.305,178.132,audio_features,5GmrXcVIMgLaaqKVxhi5kp,spotify:track:5GmrXcVIMgLaaqKVxhi5kp,https://api.spotify.com/v1/tracks/5GmrXcVIMgLaaqKVxhi5kp,https://api.spotify.com/v1/audio-analysis/5GmrXcVIMgLaaqKVxhi5kp,213640,3
0.366,0.193,0,-17.042,0,0.0306,0.571,1.86e-06,0.093,0.287,100.274,audio_features,5YniFjdw9nU8jCzvWlVVQC,spotify:track:5YniFjdw9nU8jCzvWlVVQC,https://api.spotify.com/v1/tracks/5YniFjdw9nU8jCzvWlVVQC,https://api.spotify.com/v1/audio-analysis/5YniFjdw9nU8jCzvWlVVQC,253760,4
0.886,0.522,7,-7.971,1,0.173,0.0477,0.00108,0.207,0.79,82.439,audio_features,34zWZOSpU2V1ab0PiZCcv4,spotify:track:34zWZOSpU2V1ab0PiZCcv4,https://api.spotify.com/v1/tracks/34zWZOSpU2V1ab0PiZCcv4,https://api.spotify.com/v1/audio-analysis/34zWZOSpU2V1ab0PiZCcv4,229160,4
0.565,0.527,11,-15.691,0,0.129,0.727,0.0,0.106,0.967,176.193,audio_features,0vLIsDb5EJ0Mq26RsPpWPT,spotify:track:0vLIsDb5EJ0Mq26RsPpWPT,https://api.spotify.com/v1/tracks/0vLIsDb5EJ0Mq26RsPpWPT,https://api.spotify.com/v1/audio-analysis/0vLIsDb5EJ0Mq26RsPpWPT,186960,4
0.776,0.857,11,-4.943,1,0.0704,0.0913,0.000164,0.918,0.799,118.418,audio_features,1D9KEXIrlmPUkMTdYzqgX4,spotify:track:1D9KEXIrlmPUkMTdYzqgX4,https://api.spotify.com/v1/tracks/1D9KEXIrlmPUkMTdYzqgX4,https://api.spotify.com/v1/audio-analysis/1D9KEXIrlmPUkMTdYzqgX4,357493,4
0.516,0.182,9,-12.56,1,0.0345,0.987,1.01e-05,0.103,0.484,92.874,audio_features,3a8hcATNGDNprKdcAzIOsm,spotify:track:3a8hcATNGDNprKdcAzIOsm,https://api.spotify.com/v1/tracks/3a8hcATNGDNprKdcAzIOsm,https://api.spotify.com/v1/audio-analysis/3a8hcATNGDNprKdcAzIOsm,156680,4
0.631,0.308,0,-13.425,1,0.0669,0.194,0.386,0.0913,0.365,168.354,audio_features,4PSSl2dWKhnNKFM0hUfMVy,spotify:track:4PSSl2dWKhnNKFM0hUfMVy,https://api.spotify.com/v1/tracks/4PSSl2dWKhnNKFM0hUfMVy,https://api.spotify.com/v1/audio-analysis/4PSSl2dWKhnNKFM0hUfMVy,174560,4
0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,audio_features,1HOMkjp0nHMaTnfAkslCQj,spotify:track:1HOMkjp0nHMaTnfAkslCQj,https://api.spotify.com/v1/tracks/1HOMkjp0nHMaTnfAkslCQj,https://api.spotify.com/v1/audio-analysis/1HOMkjp0nHMaTnfAkslCQj,295400,4
0.23,0.499,1,-9.041,0,0.0319,0.661,0.0,0.118,0.333,103.605,audio_features,3iuDKH4JanN2BzbFgBn75d,spotify:track:3iuDKH4JanN2BzbFgBn75d,https://api.spotify.com/v1/tracks/3iuDKH4JanN2BzbFgBn75d,https://api.spotify.com/v1/audio-analysis/3iuDKH4JanN2BzbFgBn75d,219200,4
0.777,0.371,9,-12.208,0,0.0602,0.015,1.57e-05,0.158,0.824,133.598,audio_features,1RVi3bzxadOQTPDxs9SDpg,spotify:track:1RVi3bzxadOQTPDxs9SDpg,https://api.spotify.com/v1/tracks/1RVi3bzxadOQTPDxs9SDpg,https://api.spotify.com/v1/audio-analysis/1RVi3bzxadOQTPDxs9SDpg,226040,4
0.739,0.853,9,-6.539,0,0.0296,0.0217,0.00357,0.057,0.652,123.509,audio_features,1IsvXZXAV9EBC4hBKW6yDN,spotify:track:1IsvXZXAV9EBC4hBKW6yDN,https://api.spotify.com/v1/tracks/1IsvXZXAV9EBC4hBKW6yDN,https://api.spotify.com/v1/audio-analysis/1IsvXZXAV9EBC4hBKW6yDN,235027,4
0.538,0.922,1,-5.247,1,0.0971,0.0156,0.0,0.0959,0.811,125.114,audio_features,3bD3VDkbe1FmlnGKqyafdd,spotify:track:3bD3VDkbe1FmlnGKqyafdd,https://api.spotify.com/v1/tracks/3bD3VDkbe1FmlnGKqyafdd,https://api.spotify.com/v1/audio-analysis/3bD3VDkbe1FmlnGKqyafdd,185360,4
0.482,0.321,4,-15.93,1,0.0368,0.448,0.0,0.385,0.402,108.33,audio_features,3ILEGktgJhdtCsbqQNQi4J,spotify:track:3ILEGktgJhdtCsbqQNQi4J,https://api.spotify.com/v1/tracks/3ILEGktgJhdtCsbqQNQi4J,https://api.spotify.com/v1/audio-analysis/3ILEGktgJhdtCsbqQNQi4J,237000,4
0.546,0.647,5,-6.546,1,0.0254,0.0314,0.0,0.0591,0.576,168.807,audio_features,5GicVH0OTGMTR5bwYoXDwo,spotify:track:5GicVH0OTGMTR5bwYoXDwo,https://api.spotify.com/v1/tracks/5GicVH0OTGMTR5bwYoXDwo,https://api.spotify.com/v1/audio-analysis/5GicVH0OTGMTR5bwYoXDwo,254413,4
0.693,0.201,1,-9.903,1,0.0288,0.9,0.0,0.112,0.679,100.836,audio_features,7shVwhUdVbHpykOfbzvDc1,spotify:track:7shVwhUdVbHpykOfbzvDc1,https://api.spotify.com/v1/tracks/7shVwhUdVbHpykOfbzvDc1,https://api.spotify.com/v1/audio-analysis/7shVwhUdVbHpykOfbzvDc1,263480,4
0.629,0.795,6,-6.02,1,0.0278,0.136,5.44e-06,0.132,0.6,110.583,audio_features,6tMjtHEBwMkxslhOe9SHE8,spotify:track:6tMjtHEBwMkxslhOe9SHE8,https://api.spotify.com/v1/tracks/6tMjtHEBwMkxslhOe9SHE8,https://api.spotify.com/v1/audio-analysis/6tMjtHEBwMkxslhOe9SHE8,190080,3
0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,audio_features,5hVghJ4KaYES3BFUATCYn0,spotify:track:5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/tracks/5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/audio-analysis/5hVghJ4KaYES3BFUATCYn0,190067,4
0.403,0.0787,7,-13.148,0,0.0493,0.991,0.000498,0.13,0.328,77.625,audio_features,59Q3svzjGu7ELab9OaMd6N,spotify:track:59Q3svzjGu7ELab9OaMd6N,https://api.spotify.com/v1/tracks/59Q3svzjGu7ELab9OaMd6N,https://api.spotify.com/v1/audio-analysis/59Q3svzjGu7ELab9OaMd6N,178813,1
0.474,0.436,9,-11.715,1,0.0284,0.254,0.0,0.294,0.588,118.314,audio_features,4wfK7KMFTFMNDDfKDe1aWi,spotify:track:4wfK7KMFTFMNDDfKDe1aWi,https://api.spotify.com/v1/tracks/4wfK7KMFTFMNDDfKDe1aWi,https://api.spotify.com/v1/audio-analysis/4wfK7KMFTFMNDDfKDe1aWi,162907,4
0.288,0.965,0,-4.051,1,0.0619,0.0705,0.0,0.516,0.24,94.631,audio_features,49MyGR8maDaxnODmJR82XR,spotify:track:49MyGR8maDaxnODmJR82XR,https://api.spotify.com/v1/tracks/49MyGR8maDaxnODmJR82XR,https://api.spotify.com/v1/audio-analysis/49MyGR8maDaxnODmJR82XR,438080,4
0.127,0.335,11,-8.298,0,0.0329,0.786,0.427,0.111,0.0686,77.078,audio_features,3C323D2bvI4P3l9OZ6dBw0,spotify:track:3C323D2bvI4P3l9OZ6dBw0,https://api.spotify.com/v1/tracks/3C323D2bvI4P3l9OZ6dBw0,https://api.spotify.com/v1/audio-analysis/3C323D2bvI4P3l9OZ6dBw0,288733,4
0.702,0.77,9,-5.416,0,0.0482,0.124,0.0,0.103,0.593,107.951,audio_features,6RsWqX8zABZLhZydXxEFOm,spotify:track:6RsWqX8zABZLhZydXxEFOm,https://api.spotify.com/v1/tracks/6RsWqX8zABZLhZydXxEFOm,https://api.spotify.com/v1/audio-analysis/6RsWqX8zABZLhZydXxEFOm,213520,4
0.133,0.927,7,-5.371,1,0.0741,0.00344,0.00044,0.0915,0.5,197.708,audio_features,0uzyN8QWbPGpOQLAXh27El,spotify:track:0uzyN8QWbPGpOQLAXh27El,https://api.spotify.com/v1/tracks/0uzyN8QWbPGpOQLAXh27El,https://api.spotify.com/v1/audio-analysis/0uzyN8QWbPGpOQLAXh27El,224867,4
0.678,0.631,11,-8.624,1,0.0301,0.355,0.000268,0.376,0.463,102.378,audio_features,6vZZtivPrtpggT5SSXsYTy,spotify:track:6vZZtivPrtpggT5SSXsYTy,https://api.spotify.com/v1/tracks/6vZZtivPrtpggT5SSXsYTy,https://api.spotify.com/v1/audio-analysis/6vZZtivPrtpggT5SSXsYTy,261560,1
0.807,0.764,2,-5.186,1,0.0312,0.082,3.87e-05,0.115,0.371,119.867,audio_features,4FMNpPI7mkhdeFCCk6fZiE,spotify:track:4FMNpPI7mkhdeFCCk6fZiE,https://api.spotify.com/v1/tracks/4FMNpPI7mkhdeFCCk6fZiE,https://api.spotify.com/v1/audio-analysis/4FMNpPI7mkhdeFCCk6fZiE,238360,4
0.565,0.429,5,-8.153,1,0.0288,0.54,0.000329,0.173,0.358,121.143,audio_features,1FnwiJpNeueZ3ppOLnDDs3,spotify:track:1FnwiJpNeueZ3ppOLnDDs3,https://api.spotify.com/v1/tracks/1FnwiJpNeueZ3ppOLnDDs3,https://api.spotify.com/v1/audio-analysis/1FnwiJpNeueZ3ppOLnDDs3,193333,4
0.928,0.594,2,-10.839,1,0.0913,0.127,0.000413,0.0391,0.747,102.878,audio_features,6UGlSlhwl2MNhsrg5Wepq3,spotify:track:6UGlSlhwl2MNhsrg5Wepq3,https://api.spotify.com/v1/tracks/6UGlSlhwl2MNhsrg5Wepq3,https://api.spotify.com/v1/audio-analysis/6UGlSlhwl2MNhsrg5Wepq3,339053,4
0.674,0.695,6,-8.636,0,0.278,0.0387,0.00202,0.194,0.773,151.486,audio_features,3uqinR4FCjLv28bkrTdNX5,spotify:track:3uqinR4FCjLv28bkrTdNX5,https://api.spotify.com/v1/tracks/3uqinR4FCjLv28bkrTdNX5,https://api.spotify.com/v1/audio-analysis/3uqinR4FCjLv28bkrTdNX5,221840,4
0.473,0.574,11,-8.189,0,0.032,0.695,0.0,0.509,0.499,74.056,audio_features,0f5N14nB8xi0p3o4BlVvbx,spotify:track:0f5N14nB8xi0p3o4BlVvbx,https://api.spotify.com/v1/tracks/0f5N14nB8xi0p3o4BlVvbx,https://api.spotify.com/v1/audio-analysis/0f5N14nB8xi0p3o4BlVvbx,356707,4
0.865,0.65,1,-4.617,0,0.207,0.324,0.0,0.133,0.715,88.663,audio_features,4l2ecMeHvDg2Y9OOkqfucN,spotify:track:4l2ecMeHvDg2Y9OOkqfucN,https://api.spotify.com/v1/tracks/4l2ecMeHvDg2Y9OOkqfucN,https://api.spotify.com/v1/audio-analysis/4l2ecMeHvDg2Y9OOkqfucN,305707,4
0.76,0.846,7,-5.775,1,0.048,0.000528,0.659,0.0735,0.851,126.001,audio_features,4aeBKgkPqwAxmIgX3eSsln,spotify:track:4aeBKgkPqwAxmIgX3eSsln,https://api.spotify.com/v1/tracks/4aeBKgkPqwAxmIgX3eSsln,https://api.spotify.com/v1/audio-analysis/4aeBKgkPqwAxmIgX3eSsln,544627,4
0.523,0.735,4,-9.199,1,0.0292,0.137,0.0,0.199,0.903,143.182,audio_features,1zaI1thQ0wtiSmlro2YrHW,spotify:track:1zaI1thQ0wtiSmlro2YrHW,https://api.spotify.com/v1/tracks/1zaI1thQ0wtiSmlro2YrHW,https://api.spotify.com/v1/audio-analysis/1zaI1thQ0wtiSmlro2YrHW,179613,4
0.61,0.466,6,-13.331,0,0.0426,0.772,1.33e-05,0.0932,0.836,91.965,audio_features,3TfJFglXfKlh0UIh813ilq,spotify:track:3TfJFglXfKlh0UIh813ilq,https://api.spotify.com/v1/tracks/3TfJFglXfKlh0UIh813ilq,https://api.spotify.com/v1/audio-analysis/3TfJFglXfKlh0UIh813ilq,242600,4
0.538,0.872,4,-7.658,0,0.0361,0.000608,0.573,0.0946,0.593,105.102,audio_features,6NwbeybX6TDtXlpXvnUOZC,spotify:track:6NwbeybX6TDtXlpXvnUOZC,https://api.spotify.com/v1/tracks/6NwbeybX6TDtXlpXvnUOZC,https://api.spotify.com/v1/audio-analysis/6NwbeybX6TDtXlpXvnUOZC,516293,4
0.622,0.679,11,-5.621,0,0.245,0.00275,0.00683,0.606,0.0878,123.38,audio_features,5jXNOgH5A7yI76BU9kaP6N,spotify:track:5jXNOgH5A7yI76BU9kaP6N,https://api.spotify.com/v1/tracks/5jXNOgH5A7yI76BU9kaP6N,https://api.spotify.com/v1/audio-analysis/5jXNOgH5A7yI76BU9kaP6N,378893,5
0.744,0.698,1,-3.987,0,0.164,0.0959,0.0972,0.129,0.337,82.718,audio_features,5Q0YoqbVUvdtwJ36ctVuic,spotify:track:5Q0YoqbVUvdtwJ36ctVuic,https://api.spotify.com/v1/tracks/5Q0YoqbVUvdtwJ36ctVuic,https://api.spotify.com/v1/audio-analysis/5Q0YoqbVUvdtwJ36ctVuic,224143,5
0.358,0.753,11,-6.641,1,0.0986,0.000259,0.0199,0.266,0.688,164.896,audio_features,09r1j5kfshLMalNcJmOZoh,spotify:track:09r1j5kfshLMalNcJmOZoh,https://api.spotify.com/v1/tracks/09r1j5kfshLMalNcJmOZoh,https://api.spotify.com/v1/audio-analysis/09r1j5kfshLMalNcJmOZoh,185524,4
0.899,0.713,6,-2.752,0,0.366,0.255,0.0,0.0708,0.777,90.051,audio_features,7iL6o9tox1zgHpKUfh9vuC,spotify:track:7iL6o9tox1zgHpKUfh9vuC,https://api.spotify.com/v1/tracks/7iL6o9tox1zgHpKUfh9vuC,https://api.spotify.com/v1/audio-analysis/7iL6o9tox1zgHpKUfh9vuC,193467,4
0.831,0.774,9,-7.196,0,0.0644,0.0386,0.0,0.0621,0.867,132.496,audio_features,6Bhnc3aZBONcDPZaojWI9Z,spotify:track:6Bhnc3aZBONcDPZaojWI9Z,https://api.spotify.com/v1/tracks/6Bhnc3aZBONcDPZaojWI9Z,https://api.spotify.com/v1/audio-analysis/6Bhnc3aZBONcDPZaojWI9Z,203747,4
0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,audio_features,1p9MMNzukuxDBtyrtBAwwI,spotify:track:1p9MMNzukuxDBtyrtBAwwI,https://api.spotify.com/v1/tracks/1p9MMNzukuxDBtyrtBAwwI,https://api.spotify.com/v1/audio-analysis/1p9MMNzukuxDBtyrtBAwwI,282907,4
0.415,0.425,0,-11.082,1,0.0278,0.396,0.000407,0.143,0.281,145.234,audio_features,4BGJSbB5rAcg4pNzD4gfxU,spotify:track:4BGJSbB5rAcg4pNzD4gfxU,https://api.spotify.com/v1/tracks/4BGJSbB5rAcg4pNzD4gfxU,https://api.spotify.com/v1/audio-analysis/4BGJSbB5rAcg4pNzD4gfxU,377093,4
