,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,explicit,popularity,clusters,id,artist,song_title
3334,0.637,0.522,-15.792,0.0767,0.602,0.000112,0.0414,0.693,86.351,0,0,8,7CXq4cSczLNBq2Ib98GsSo,"['Edlan', 'Ella Noël']",Dubcatcher
3335,0.583,0.692,-7.932,0.362,0.193,0.0,0.121,0.595,174.141,1,0,7,54axP6reiZftGat2XHMQBG,['Silence Groove'],Among Themselves
3336,0.407,0.978,-3.825,0.0557,0.00144,3.37e-06,0.0783,0.354,160.144,0,0,1,37VKX2cOZB0BWgBCnaOocM,"['Soulmotion', 'Vector', 'flowanastasia']",Time Will Tell
3337,0.491,0.87,-5.99,0.0308,0.00361,0.126,0.184,0.814,124.444,0,0,3,0n3UFoVyIy5ude3HA5HsPX,"['Dualistic', 'NCT', 'Boxplot']",The Unknown - Boxplot Remix
3338,0.725,0.674,-5.254,0.0363,0.0325,3.55e-06,0.0531,0.773,120.057,0,65,0,1uKiI90VXJ4Si3etLeL5ex,['Humanature'],Can You Feel It
3339,0.368,0.849,-5.159,0.0984,0.0781,0.0237,0.0994,0.373,97.125,0,22,1,7h6FTBOGm7swM8uNHXkid6,['Low:r'],Get Movin' (Break time)
3340,0.611,0.926,-3.323,0.405,0.00124,2.94e-05,0.827,0.774,122.365,1,0,7,5phiq0gDnBkj2eaZsQjSn0,"['Monrroe', 'Bert H']",If Not Now - Bert H Remix
3341,0.839,0.395,-12.395,0.304,0.0508,2.33e-05,0.0501,0.763,145.656,0,0,4,127aqxxcgkB1g7txbpeD7y,['Smote'],Sleep Walking
3342,0.458,0.916,-5.592,0.0638,0.132,0.00628,0.682,0.677,176.158,0,51,5,5WhcR8WcHVAjZJaZZVs5YA,['Hiraeth'],Waiting
3343,0.444,0.409,-11.623,0.0283,0.275,0.0075,0.173,0.544,105.172,0,35,8,5FhxWRSRh4Fk00WMdGZwoD,"['Macca', 'Lucy Kitchen']",Lost In You
3344,0.678,0.266,-12.368,0.0497,0.782,1.38e-06,0.0908,0.567,106.56,0,5,8,6hnKYVMssf6IAWOyYlxlEY,"['Bert H', 'High N Sick']",Timeless
3345,0.561,0.871,-5.48,0.0314,0.000179,0.237,0.0925,0.517,138.978,0,30,1,5ecXyXG9tIRVLhjQ3DYRcg,"['Edlan', 'MVE', 'Neil']",Go Back Home
3346,0.398,0.954,-7.373,0.0715,0.0133,0.000218,0.0891,0.433,157.766,1,0,7,2X15ZkoO5lzbRJqEnRbGFc,"['Edlan', 'flowanastasia']",Moonlight
3347,0.758,0.954,-4.573,0.108,0.196,4.11e-05,0.0531,0.924,153.973,0,48,0,0SXbcnXmLb2H6bT8AOwjYv,"['Edlan', 'Djah']",Meadows
3348,0.532,0.441,-12.866,0.0434,0.228,0.0,0.0846,0.67,169.275,0,64,0,0lJV9AjQcXyDyXJQd12RXY,['Edlan'],Middle Of Nowhere
3349,0.734,0.473,-9.82,0.0435,0.746,0.0,0.085,0.931,83.548,0,0,3,2irSVna9N44sppaNz4s7uY,['Surreal'],Keep Falling
3350,0.574,0.925,-2.766,0.0463,0.00164,0.0243,0.115,0.369,125.501,0,56,0,46ylAZqueUkISvkvfxSFlt,"['Critical Event', 'Hiraeth']",I Wonder
3351,0.676,0.237,-16.58,0.0336,0.374,0.00134,0.119,0.591,113.699,0,0,8,5N29ih9ybP41mcrBtpwWsE,['Subformat'],Penguin Calls
3352,0.333,0.191,-16.219,0.0316,0.661,0.102,0.131,0.064,103.351,0,0,8,7cKn6tx56jSN39mUooLlfc,['Smooth'],Creatures
3353,0.583,0.768,-6.477,0.041,0.000323,0.0162,0.109,0.357,127.952,0,69,0,1qrYuLnY0miRJIz7CvlJoY,['Maduk'],Coming Down
3354,0.76,0.657,-8.501,0.0766,0.0946,0.0019,0.0606,0.906,74.19,0,44,0,432QNdBXBTQhtuUhO3pjiT,['Andromedik'],Forever
3355,0.204,0.407,-12.603,0.0338,0.149,0.929,0.176,0.159,168.949,0,28,1,19420zzjfPSzZMI88K6zKK,"['Feint', 'Laura Brehm']",Defiant
3356,0.68,0.617,-5.849,0.0378,0.731,0.0674,0.12,0.54,121.356,0,49,0,3mDtiNJbHaaAyiLtfC9wDx,"['Kori', 'Bert H', 'Elle Chante']",Safe At Last - Bert H Remix
3357,0.688,0.887,-10.121,0.114,0.399,0.0,0.0799,0.824,106.827,0,0,3,6cVCeCH5CP6kr8N0ohXvx5,"['Roos Denayer', 'Blue Marble']",The Style of Evermore - Blue Marble Remix
3358,0.285,0.322,-16.58,0.044,0.366,0.651,0.107,0.142,134.042,0,0,6,4bzXR2cgqfLaNJ4B41gRFR,"['Bert H', 'Edlan']",Intercept
3359,0.702,0.56,-12.323,0.0342,0.571,0.0,0.109,0.889,125.452,0,43,0,7BSjPM1NVq8kRB1HuziVvR,['Andromedik'],Colours
3360,0.835,0.626,-5.833,0.125,0.0589,6e-05,0.396,0.35,91.03,1,77,7,3y1fEFFHFv79OYeCbzc774,"['Wilkinson', 'Karen Harding']",All For You
3361,0.5,0.947,-3.602,0.0452,0.0454,0.0,0.212,0.966,181.815,0,37,1,7Hqhc4lII1Whwu9JCNeUF0,['Delta Heavy'],White Flag VIP
3362,0.568,0.793,-6.575,0.0339,0.0152,0.000737,0.134,0.822,115.11,0,52,0,2rnDPE04mBt78lfmp9JNDP,['Wilkinson'],Take You Higher
3363,0.656,0.662,-11.379,0.0881,0.465,0.846,0.0997,0.963,89.441,0,0,3,1WwWPHuh56iUnc9m9SvyXj,"['Telomic', 'Laura Brehm']",Home
3364,0.689,0.456,-7.558,0.0632,2.73e-05,0.57,0.0823,0.575,129.97,0,0,2,517IXMUAIX3VMpwqpbLQ7O,['Telomic'],Horizon (ft. Notelle)
3365,0.649,0.503,-9.191,0.0308,0.412,0.0456,0.515,0.938,116.949,0,0,5,11ykyOH7FJWqreBGIu6pr1,"['T & Sugah', 'NCT']",Say To Me
3366,0.564,0.593,-9.245,0.0328,0.732,0.00366,0.343,0.766,120.753,0,61,0,5sFlRkhDNJhJEKDzwbJOaS,"['T & Sugah', 'Luna Morgenstern']",Back In Time
3367,0.547,0.837,-7.085,0.0676,0.00112,0.000624,0.0937,0.568,135.47,0,0,3,1b0ovdlPyYmSI1Ir5CAbB4,"['NCT', 'Laura Brehm']",In The Sun Again
3368,0.627,0.462,-11.583,0.0937,0.0416,0.00496,0.235,0.162,128.056,0,0,3,0BUkaf5HBL1Pu5jfXTTDR0,"['T & Sugah', 'NCT']",Say To Me - Instrumental
3369,0.806,0.862,-8.872,0.0409,0.000228,0.114,0.191,0.347,95.913,0,0,3,1aG3avjuYpkhgCw6sOIbHe,['T & Sugah'],Back In Time - Instrumental
3370,0.458,0.696,-6.845,0.0397,3.65e-05,0.159,0.0363,0.857,163.057,0,32,1,2mGa3SrK2YSCjaaWyBwfi2,['NCT'],In The Sun Again - Instrumental
3371,0.469,0.384,-13.877,0.0255,0.131,0.00759,0.475,0.7,82.078,0,0,5,3rk9eJ4gckzQCe2vG2gkMW,"['Andromedik', 'Itro', 'Polygon']",Fly
3372,0.434,0.563,-6.784,0.0268,0.0197,0.000824,0.128,0.275,104.183,0,74,0,34lJDVCt9bhVCZPA6n5I6y,['Shapeshifter'],Break Me Down
3373,0.57,0.188,-13.688,0.0329,0.989,0.00149,0.134,0.597,73.954,0,0,8,2traZ4QeR5kIacSNQKkQT4,['Itro'],Our Drive
3374,0.773,0.369,-15.772,0.0783,0.789,0.0118,0.117,0.798,143.928,0,3,8,6KVPjrVlzLOjb3WlplK9uU,['Andromedik'],Holding On
3375,0.541,0.411,-7.589,0.0437,0.598,0.000435,0.103,0.408,83.684,0,0,8,6Zqh2E8r1HE4AQosziwa6y,['Polygon'],Is It You
3376,0.83,0.756,-6.948,0.0653,0.236,0.0161,0.112,0.914,128.394,0,0,3,2EMYG8c4BtsW6pXzE6CoNW,"['Andromedik', 'Itro', 'Polygon']",Fly - Instrumental
3377,0.549,0.79,-4.781,0.0343,0.0655,0.0118,0.691,0.43,110.79,0,0,5,6QCj0QQ3nRNZe6LUTP2sOw,['Itro'],Our Drive - Instrumental
3378,0.641,0.488,-7.233,0.024,0.00949,0.0845,0.105,0.389,93.0,0,0,3,5N5ZowfY2Ko5QmcoOxsHDS,['Andromedik'],Holding On - Instrumental
3379,0.288,0.927,-10.055,0.0578,0.0787,0.081,0.388,0.185,100.509,0,34,5,3H29vbgaQcxA2BhsRKylNV,['Polygon'],Is It You - Instrumental
3380,0.841,0.472,-7.917,0.066,0.027,0.0,0.091,0.765,139.974,0,0,3,0blW8IbR5b6SHojx2wFH1D,['Fox Stevenson'],Glue Gun
3381,0.661,0.537,-11.53,0.0281,0.302,0.584,0.144,0.257,124.001,0,49,2,7mWWFlq345YC5DKF4KFqfP,['Fox Stevenson'],Never Before
3382,0.598,0.71,-6.839,0.0272,0.0476,1.77e-05,0.1,0.726,97.976,0,0,3,4Sm1efYg4E208KSLR3s2MV,['Fox Stevenson'],Glue Gun - Instrumental
3383,0.463,0.102,-13.689,0.0436,0.989,0.00354,0.111,0.456,133.946,0,3,8,5IvXe0ggzVOPUWFMKwbbt2,['Fox Stevenson'],Never Before - Instrumental
3384,0.672,0.814,-3.768,0.27,0.258,0.0,0.164,0.379,97.043,1,61,7,6kn4vk4SuJRaCTrlusSLCU,"['Madface', 'Coppa', 'Meditat1on']",What It Looks Like
3385,0.457,0.883,-5.61,0.0376,0.209,5.11e-06,0.0912,0.736,99.937,0,0,3,71umWSaflM1u7QzGali6O4,"['Madface', 'MVE']",Help Me (Ft. MVE)
3386,0.343,0.764,-9.045,0.0712,4.63e-05,0.364,0.334,0.471,139.294,0,7,1,3rmaNB6XPTzYgHsh0a1Klm,['Madface'],What it Looks Like - Instrumental
3387,0.585,0.893,-11.254,0.0327,0.193,0.96,0.064,0.173,127.006,0,0,2,0lPYCEkFl6JFbrZ9hvOnYa,['Madface'],Help Me - Instrumental
3388,0.644,0.567,-11.737,0.0394,0.289,0.0,0.315,0.943,140.556,0,0,3,3f5jvG2VW6ejtKywnRUHwd,['Cyantific'],Wild Child
3389,0.287,0.364,-8.295,0.0306,0.418,1.8e-05,0.185,0.11,103.777,0,67,8,1heemNbaK6TASzaCzgbG64,['Edlan'],Whatever You Said
3390,0.552,0.73,-9.945,0.0398,0.124,0.0532,0.133,0.446,81.947,0,0,3,31ZCU4gQx6hUo0dsYJwDYZ,"['Matrix & Futurebound', 'Alex Hepburn']",Live Another Day
3391,0.652,0.607,-8.657,0.0368,0.0314,0.00285,0.0721,0.72,94.089,0,71,0,7jk39nc0yNVVlcAgDaU5ib,['Nymfo'],Crystal Clear
3392,0.68,0.53,-13.105,0.0889,0.417,0.011,0.0559,0.352,124.551,0,62,0,4zGR5STPmZ3yYSv8qlWCjt,['Voicians'],Remember
3393,0.669,0.424,-11.105,0.0896,0.463,0.000168,0.12,0.865,72.98,0,0,3,2ShDglzF7zx2N0MYxBocOC,['Fox Stevenson'],Something
3394,0.652,0.74,-13.469,0.0411,0.148,0.012,0.352,0.687,125.741,0,51,0,4KmtG8oLmlpxH9bLEcOyNb,['Raise Spirit'],The Temple
3395,0.455,0.646,-6.093,0.0301,0.198,0.0,0.0796,0.262,95.714,1,0,7,6cpYuCXUuOGXLdJyrITn1C,"['Rameses B', 'Laura Brehm']",Twilight Zone
3396,0.311,0.775,-12.683,0.076,0.506,0.0,0.897,0.477,121.352,0,44,5,63nk2rwXEaunyygcP363Pj,"['Champion', 'Veela']",Breathe
3397,0.909,0.826,-4.912,0.0593,0.27,0.0,0.111,0.885,107.06,0,36,0,1ZbxcyBcUvkdCwBMLVnWhL,['Andromedik'],Your Eyes
3398,0.358,0.948,-6.764,0.0785,0.0218,8.37e-06,0.113,0.504,164.001,0,26,1,4balB4R4CuMhiOtXjNudwl,"['Aruna', 'FKA']",While We're Young
3399,0.674,0.686,-11.927,0.0597,0.29,0.00322,0.189,0.814,124.204,0,63,0,5ORzIm1gA9jaPVO8cPIpad,['Polygon'],Moment In Time
3400,0.683,0.602,-6.953,0.0312,0.327,0.0,0.0992,0.914,132.259,0,22,3,6QF3toFeRullSvkiF5Yoqr,['Nexus & Tight'],All I Need
3401,0.766,0.661,-10.187,0.0542,0.0432,0.00246,0.0762,0.955,154.534,0,0,3,4F5aJvt6C45JU7HMvsvjdT,['Edlan'],Saving You
3402,0.48,0.0322,-23.781,0.0604,0.953,3.78e-06,0.098,0.172,121.766,0,0,8,6MwJua8XybVQFYjGMri6oC,['Polygon'],One Day
3403,0.507,0.886,-8.889,0.0873,0.0546,0.363,0.0919,0.826,134.719,0,55,0,6hxa6m7Z7J2yKDDoz90ecM,['Polygon'],Without Me
3404,0.634,0.804,-6.74,0.0329,0.00363,0.00499,0.347,0.719,147.335,0,0,3,7BlSqducEi1ftQQgbxBOJf,['Polygon'],One Day - Instrumental
3405,0.497,0.343,-11.482,0.0369,0.615,3.13e-05,0.099,0.407,136.118,0,0,8,2XRVX8Gs5t3ofmMqyF9pqv,['Feint'],Learning To Cope - Original Mix
3406,0.559,0.868,-5.276,0.17,0.0475,0.000176,0.776,0.609,156.295,0,82,5,0AQAdESuhbfV2ldTpO2MYF,"['Netsky', 'Emeli Sandé']",Thunder (feat. Emeli Sandé)
3407,0.488,0.209,-19.549,0.0369,0.374,5.05e-06,0.103,0.362,120.63,0,57,8,5ls1DRERhBZhAxWbYsZ6vR,['Aperio'],Nostalgia
3408,0.636,0.392,-10.228,0.0282,0.617,0.0,0.112,0.773,120.613,0,2,8,1GmoVpJKQunmefUmxNKUwu,"['Aperio', 'Mindfield']",Seasons Changing
3409,0.26,0.641,-8.696,0.0414,0.149,0.293,0.302,0.0433,114.534,0,0,1,4ta0Ftqj8AOV44COrAkSyh,"['Flite', 'Justin Hawkes']",The Cure
3410,0.671,0.283,-14.198,0.0508,0.831,0.000818,0.0911,0.331,80.806,0,61,8,7MqfMzm7qThdESCqtzy3Bj,"['ALB', 'Colossus', 'flowanastasia']",Into The Blue
3411,0.671,0.299,-13.215,0.0315,0.521,0.000288,0.15,0.574,120.112,0,28,8,3qeRBQKXfgcK0H95OlrwXs,"['T & Sugah', 'Amanda']",Walk Her Way
3412,0.356,0.696,-11.461,0.0366,0.19,0.867,0.104,0.562,134.66,0,52,2,584M2V6GHD311JJEoBHISI,['Phaction'],Ever Present
3413,0.634,0.59,-7.66,0.0294,0.0248,0.16,0.112,0.45,125.998,0,0,3,730smp35ugPOdOXPTTfVrT,"['Vandera', 'flowanastasia']",Heart's Rhythm
3414,0.192,0.138,-17.135,0.0315,0.892,0.553,0.114,0.0757,142.187,0,52,6,5g2uVpzfU2RgVeZvUJWwnF,"['Phaction', 'Leo Wood']",Unified Theory
3415,0.346,0.7,-8.54,0.0949,0.0248,1.19e-05,0.211,0.408,78.144,0,0,3,5FtFRfsD9zprVnMLDZDq0v,"['Hybrid Minds', 'Charlotte Haining']",Demons
3416,0.606,0.794,-6.042,0.0282,0.157,0.0406,0.568,0.911,116.93,0,0,5,2m9oMX34OOMKxxkWhyRd1b,"['T & Sugah', 'Voicians']",Demons
3417,0.894,0.622,-7.426,0.375,0.155,0.0,0.388,0.812,90.103,1,0,7,52sBuBExm1OYVkaLmobiG1,"['Hybrid Minds', 'Pola & Bryson']",Lost - Pola & Bryson Remix
3418,0.676,0.824,-5.752,0.0449,0.0271,0.0152,0.363,0.696,122.221,0,0,3,20ZWeNeklm76rirBb4JigS,"['Misun', 'Maduk']",Eli Eli - Maduk Remix
3419,0.444,0.939,-5.428,0.0876,0.00326,0.103,0.321,0.539,148.287,0,26,1,7iSIIu3eYnyu1AfLzyxVhF,['Rameses B'],Once Upon A Time
3420,0.744,0.349,-9.234,0.0385,0.973,0.0155,0.108,0.734,92.433,0,21,8,4nmbsKfcE19WRnUbRMRS5t,['Hugh Hardie'],Closer - Original Mix
3421,0.483,0.804,-3.452,0.0501,0.0356,1.6e-06,0.0736,0.811,73.048,0,2,3,1MpVWjwfhynsSbSDz6osdD,"['Flite', 'Justin Hawkes']",Earth Past - Club Mix
3422,0.813,0.468,-11.696,0.0459,0.674,9.68e-06,0.113,0.922,122.083,0,0,3,0Ml24DukFtM8eJtW6uZ6QT,['Netsky'],Starlight
3423,0.528,0.952,-6.338,0.0698,0.0818,0.311,0.353,0.778,177.366,0,7,1,4yP8AcPceq1frBLzzMw9zW,"['Fake Static Noise', 'Maxin & Ruben']",Fall - Maxin & Ruben Remix
3424,0.62,0.4,-15.699,0.0304,0.548,7.25e-06,0.273,0.678,106.265,0,0,8,0ljns5nJ8esWI52ysku3uz,"['Fracus & Darwin', 'Mark Slammer', 'NCT']",Succeed - NCT Remix
3425,0.501,0.794,-7.052,0.0267,0.00109,0.94,0.277,0.134,139.975,0,23,2,36hLN2GzvCRTQI5TEstD4S,['Vandera'],Red Ink
3426,0.533,0.545,-7.681,0.0243,0.207,0.797,0.113,0.419,98.014,0,1,2,6ykUoQXPkEZVcyD3PGYh4Z,"['Franklin', 'Whiney']",Colours - Whiney Remix
3427,0.821,0.666,-9.067,0.0434,0.3,1.07e-06,0.0753,0.907,130.098,0,46,0,0opzpuDIRUN09h6mrXBHQr,['T & Sugah'],Green Valleys - L.A.O.S Remix
3428,0.491,0.696,-10.114,0.0301,0.707,0.0,0.211,0.893,144.765,0,31,3,4xoxASGmFvsvOFYudhBcTB,['Sigma'],Nobody To Love - Sigma's Future Jungle Mix
3429,0.783,0.809,-4.959,0.0949,0.0323,0.0,0.338,0.783,117.731,0,0,3,1DSrj8U09y7nTTuicZvmji,['Major Lazer'],Get Free (Andy C Remix)
3430,0.206,0.85,-5.067,0.0493,0.142,0.00141,0.221,0.226,146.581,0,28,1,7IDHQ78jgFETIkpSVOUogn,['Dimension'],Flavour
3431,0.445,0.287,-7.594,0.0258,0.855,0.0,0.325,0.512,100.794,0,2,8,58sO2PSKRGlyz2gbQ7ozTw,['Avizura'],Lucky Star - Original Mix
3432,0.577,0.74,-5.721,0.0275,0.0015,0.000304,0.133,0.526,101.692,0,0,3,2TIL1iJw0DbZiKmwdCADfX,['Avizura'],Memories - Original Mix
3433,0.505,0.476,-12.897,0.0711,0.25,0.00915,0.113,0.542,99.31,0,69,0,32xyLJM1kXKbYzRvBBSZAL,['B-complex'],Beautiful Lies VIP
3434,0.876,0.662,-6.482,0.426,0.0608,0.0,0.127,0.844,75.445,1,73,7,6l7Al2Jmu3nAeEnjGimdxG,['Underworld'],Scribble - Netsky Remix
3435,0.361,0.815,-7.724,0.105,0.115,0.0,0.125,0.617,198.107,0,0,1,4WTcZJBZKDTbpLjji1GXkK,"['Sigma', 'Angie Brown and T-Phonic']",Do You Love - Infuze Remix
3436,0.306,0.316,-12.094,0.0369,0.991,0.0728,0.195,0.304,137.582,0,0,8,1a9e7RRXwdS2Ks7Lp2gtwS,['Fred V & Grafix'],Decades
3437,0.232,0.216,-10.674,0.0314,0.936,4.93e-06,0.246,0.432,94.268,0,63,8,6LVnRCqDUwnIx5euc3Fxs0,['KG'],Lost In This World
3438,0.654,0.753,-7.556,0.395,0.303,8.08e-05,0.13,0.371,110.722,1,60,7,1CMiOfr3mKLCQcakvRQSWJ,['Genetic Bros'],Love
3439,0.748,0.717,-10.084,0.0384,0.434,0.0,0.129,0.943,113.394,0,0,3,0t3pKuVvhvgAlC0SnogUFc,['KG and Genetic Bros'],Summer Time
3440,0.941,0.839,-6.457,0.125,0.0667,0.0123,0.242,0.763,125.437,1,42,7,1GH30uYiabIdZqS23fUW1y,['Utah Saints'],Something Good '08 - High Contrast Remix
3441,0.561,0.783,-8.878,0.0366,0.106,0.0214,0.0812,0.768,133.518,0,47,0,2iPUqt6EedEDgnexDkjNgb,['Rusko'],Everyday - Netsky Vip Remix
3442,0.594,0.444,-9.042,0.0284,0.255,0.0,0.159,0.139,116.225,0,0,8,2z98tu6kTKN3PKtrsOFSCc,['Woody'],Revelate
3443,0.466,0.0155,-25.169,0.034,0.956,0.0461,0.126,0.0938,134.678,0,56,6,696AhXZQ1aQ7MTSmS1bxzB,['Netsky'],I Refuse
3444,0.276,0.715,-5.356,0.0432,0.00552,0.000417,0.201,0.173,137.028,0,77,1,6BrMnggGZ0W5v6LT8UXuqD,['Maduk'],Approaching Me - Original Mix
3445,0.586,0.967,-4.894,0.236,0.015,1.61e-05,0.17,0.476,103.537,1,0,7,0GwzwBh0JacVsIKTTm6dSM,['Sektor'],Cloudwalker - Original Mix
3446,0.704,0.107,-15.184,0.555,0.926,0.0,0.0685,0.501,86.986,0,17,4,13xDNcUNMt4L9y6ckxeQJ1,['Netsky'],Eyes Closed
3447,0.635,0.167,-14.019,0.0458,0.867,0.0,0.285,0.675,141.161,0,14,8,247EGIwFYI1ZEanTcpqody,['Maduk'],How Could You
3448,0.742,0.671,-8.142,0.0407,0.794,0.00441,0.122,0.591,127.359,0,54,0,3271faYhYRT01ogpa7RSn7,"['Maduk', 'Nymfo']",Tatta Ganja - Original Mix
3449,0.738,0.541,-5.485,0.0311,0.559,0.0,0.0492,0.309,134.187,0,63,0,2rKms1sVOx0Jr1q6ttywvR,"['John B', 'Camo & Krooked']",Numbers - Camo & Krooked Remix
3450,0.378,0.917,-10.561,0.0906,2.25e-06,0.811,0.24,0.318,135.061,0,0,2,3QLOKP8Jmr8Fim1M9hoXgK,"['Matrix & Futurebound', 'Cat Knight']",Move On
3451,0.521,0.516,-7.456,0.0369,0.723,0.0,0.257,0.569,136.483,0,57,0,3Ajc5Ayde6kYk3MqSQo311,['Druid'],The Power
3452,0.498,0.68,-9.988,0.0477,0.0229,0.222,0.585,0.053,114.905,0,25,5,7aGlWvcTFBV5eoX9b3MdOw,['Maduk'],Kings & Queens
3453,0.636,0.253,-14.707,0.0385,0.44,0.873,0.0866,0.0427,98.541,0,47,6,4Xx1nFjw5G5ANeCEnYgQ66,['BCee'],The Falls
3454,0.488,0.543,-8.286,0.2,0.474,0.0,0.129,0.359,125.422,0,37,8,6HKtvMopfMf48HtHxFEQ33,"['Flite', 'Justin Hawkes']",Colorless - Original Mix
3455,0.427,0.459,-12.442,0.0332,0.116,0.000103,0.132,0.383,129.878,0,68,0,7gY8wlr1s7rCVrwCOO6fvi,['Seba'],Lose Control - Original Mix
3456,0.713,0.43,-13.836,0.0509,0.111,0.591,0.46,0.809,141.898,0,0,5,6Cg4T0GQDjhdVvcZ1H3nVx,"['Phaction', 'Katkin Willow']",Someone - Original Mix
3457,0.707,0.514,-8.885,0.0281,0.58,0.000159,0.0953,0.524,86.035,0,68,0,5IgO7g9IKlBjLabfC1W0Nh,"['Maduk', 'Vandera']",Never Stop Loving You - Original Mix
3458,0.785,0.633,-8.477,0.0344,0.176,0.615,0.37,0.273,127.003,0,0,2,44LTKcnFI7kSbFqzeIgiEG,['Nexus & Tight'],Odyssey - Original Mix
3459,0.849,0.77,-7.835,0.175,0.824,0.911,0.279,0.961,115.173,0,0,3,7qbCY2WYtIKjcTLAOtqliw,['Bachelors of Science'],Song For Lovers
3460,0.471,0.876,-3.731,0.0411,4.64e-05,0.000673,0.19,0.426,121.467,0,0,1,6uX6WZUzgIQ6a6diuUIWVg,"['Hybrid Minds', ""Katie's Ambition""]",Fade
3461,0.467,0.869,-10.342,0.0559,0.0589,0.0,0.244,0.684,102.376,0,0,3,1RPCxEvotPwTW8xJhocOmV,['Etherwood'],Hold Your Breath
3462,0.42,0.473,-10.683,0.0329,0.0589,0.0307,0.165,0.242,93.948,0,0,8,00WgnFIsY1y84p7mYAJRuF,['Apex'],String Theory
3463,0.54,0.704,-8.582,0.0407,0.102,0.238,0.0896,0.586,80.943,0,0,3,6YKB7Sg5kkGMPbxlbSvYVi,['DJ Fresh'],Golddust
3464,0.62,0.712,-6.434,0.1,0.228,3.39e-06,0.0561,0.83,170.234,0,64,0,2SVP3mldlWb8DwCRpFoqG1,['Mind Vortex'],Alive
3465,0.284,0.896,-8.206,0.155,0.00671,0.00396,0.176,0.247,91.53,1,0,7,0GpY24GG9HAwnkMZLygVO2,"['Maduk', 'Duckfront', 'MVE', 'Frae']",Not Alone
3466,0.585,0.53,-8.171,0.0249,0.33,0.000749,0.114,0.548,148.292,0,0,3,4bS2zDUhn7haBKL8ey4tl5,"['Maduk', 'Nymfo']",Africa
3467,0.703,0.7,-6.789,0.0693,0.302,0.471,0.0718,0.582,97.675,0,65,0,3vLJiZuxrv55LgiyD8mXoX,['Maduk'],Vermilion - Original Mix
3468,0.311,0.699,-8.945,0.0405,0.418,0.00177,0.24,0.546,96.348,0,46,0,4ccOwo1gIGWyVFH91GCc12,['Makoto'],YGMYC
3469,0.813,0.45,-14.59,0.349,0.441,0.0,0.31,0.827,90.859,0,33,4,1sMvalhDQ6BGRnkTSN3XS2,"['Pogo', 'Hybrid Minds']",No Worries - Hybrid Minds Remix
3470,0.431,0.981,-4.115,0.208,8.55e-05,0.00184,0.154,0.485,165.125,0,0,1,6XU2NGxuXy1vIS4S47a40a,"['Dualistic', 'Ella Noël', 'Subsequent']",Sunrise
3471,0.546,0.437,-10.289,0.0546,0.886,0.481,0.327,0.898,142.946,0,12,8,3fhpgUOGc2Zy46UthfjUfi,['Pola & Bryson'],Paper Booklet
3472,0.593,0.906,-3.657,0.0383,0.876,7.75e-06,0.239,0.971,143.02,0,0,3,72guGA45az0O9k2aM28l5f,['Fliwo'],Yehay
